Employee_Id,Full_Name,Age,Education_Level,Hire_Date,Exit_Date,Department,Job_Role,Job_Level,Employment_Type,Base_Salary_Annual,Store_Location,Store_Location_Latitude,Store_Location_Longitude,Store_Id,Manager_Id,Manager_Name,Manager_Status,Is_Active,Tenure_Days,Exit_YearMonth,Age_Group
EMP006689,Ryan Taylor,36,Bachelor's,2018-09-13,,HR,HR Assistant,Entry,Full-time,27434.84,Charlotte,35.2271,-80.8431,STR133,EMP007124,Shelly Horton,Senior Manager,True,2301,,Millennial
EMP006690,Amanda Watts,37,Master's,2020-03-21,,HR,HR Assistant,Entry,Part-time,13636.42,Houston,29.7604,-95.3698,STR013,EMP006762,Scott Smith,Manager,True,1746,,Millennial
EMP006691,Jose Gross,35,Bachelor's,2021-04-03,,HR,HR Associate,Associate,Full-time,37481.58,Dallas,32.7767,-96.797,STR125,EMP006986,Michael Stevens,Manager,True,1368,,Millennial
EMP006692,Matthew Krause,33,Bachelor's,2012-05-13,,HR,HR Associate,Associate,Seasonal,12245.35,Los Angeles,34.0522,-118.2437,STR037,EMP007299,William Hall,Manager,True,4615,,Millennial
EMP006693,Gerald Mason,35,Bachelor's,2017-06-10,,HR,HR Associate,Associate,Full-time,36124.45,Jacksonville,30.3322,-81.6557,STR032,EMP006822,Lauren Thompson,Executive,True,2761,,Millennial
EMP006694,Stephen Olson,22,Bachelor's,2020-11-27,,HR,Senior HR Specialist,Senior_Associate,Full-time,47048.18,San Antonio,29.4241,-98.4936,STR021,EMP007274,Cory Hale,Executive,True,1495,,Gen Z
EMP006695,Carrie Myers,35,Bachelor's,2016-02-29,,HR,HR Associate,Associate,Full-time,34742.52,Denver,39.7392,-104.9903,STR128,EMP006865,Jared Smith,Senior Manager,True,3228,,Millennial
EMP006696,Frank Lawrence,25,High School,2021-08-17,,HR,HR Assistant,Entry,Full-time,29408.83,New York,40.7128,-74.006,STR114,EMP007124,Shelly Horton,Senior Manager,True,1232,,Gen Z
EMP006697,Robert Perkins,22,Bachelor's,2020-01-22,,HR,HR Associate,Associate,Full-time,35942.32,San Jose,37.3382,-121.8863,STR061,EMP006762,Scott Smith,Manager,True,1805,,Gen Z
EMP006698,Joseph Green,33,Some College,2020-08-08,,HR,HR Assistant,Entry,Part-time,15333.18,Portland,45.5152,-122.6784,STR094,EMP006986,Michael Stevens,Manager,True,1606,,Millennial
EMP006699,Eric Mathis,44,High School,2018-06-26,,HR,HR Associate,Associate,Full-time,37706.3,San Antonio,29.4241,-98.4936,STR141,EMP007299,William Hall,Manager,True,2380,,Gen X
EMP006700,Nancy Carter,36,Bachelor's,2021-04-01,,HR,HR Associate,Associate,Full-time,31536.42,New York,40.7128,-74.006,STR023,EMP006822,Lauren Thompson,Executive,True,1370,,Millennial
EMP006701,Tyler Mills,29,High School,2016-12-01,,HR,HR Associate,Associate,Full-time,34854.56,Seattle,47.6062,-122.3321,STR087,EMP007274,Cory Hale,Executive,True,2952,,Millennial
EMP006702,Jim Foster,50,PhD,2012-01-04,,HR,HR Assistant,Entry,Full-time,29453.98,Dallas,32.7767,-96.797,STR136,EMP006865,Jared Smith,Senior Manager,True,4745,,Gen X
EMP006703,Joshua Hayes,44,High School,2019-10-26,2022-06-26,HR,Senior HR Specialist,Senior_Associate,Full-time,40684.34,Chicago,41.8781,-87.6298,STR141,EMP007124,Shelly Horton,Senior Manager,False,974,2022-06,Gen X
EMP006704,Savannah Johns,43,Bachelor's,2018-12-10,,HR,HR Assistant,Entry,Full-time,25027.68,Nashville,36.1627,-86.7816,STR051,EMP006762,Scott Smith,Manager,True,2213,,Gen X
EMP006705,Jason Mcdonald,36,High School,2020-11-07,2022-11-15,HR,HR Associate,Associate,Full-time,33512.15,Fort Worth,32.7555,-97.3308,STR020,EMP006986,Michael Stevens,Manager,False,738,2022-11,Millennial
EMP006706,Jasmine Hall,22,Some College,2020-11-03,,HR,HR Associate,Associate,Seasonal,15126.22,San Jose,37.3382,-121.8863,STR128,EMP007299,William Hall,Manager,True,1519,,Gen Z
EMP006707,Rhonda Oconnell,40,Some College,2017-12-01,2020-03-28,HR,HR Associate,Associate,Part-time,23495.44,Detroit,42.3314,-83.0458,STR091,EMP006822,Lauren Thompson,Executive,False,848,2020-03,Millennial
EMP006708,Matthew Khan,36,Some College,2021-11-06,,HR,HR Associate,Associate,Full-time,34541.0,Columbus,39.9612,-82.9988,STR118,EMP007274,Cory Hale,Executive,True,1151,,Millennial
EMP006709,Jake Holmes,25,Some College,2020-12-26,,HR,HR Associate,Associate,Full-time,35937.59,Las Vegas,36.1699,-115.1398,STR134,EMP006865,Jared Smith,Senior Manager,True,1466,,Gen Z
EMP006710,Amanda Brown,47,Bachelor's,2021-01-26,2022-09-03,HR,HR Assistant,Entry,Part-time,18619.64,Phoenix,33.4484,-112.074,STR148,EMP007124,Shelly Horton,Senior Manager,False,585,2022-09,Gen X
EMP006711,Tim Jackson,22,Some College,2020-08-18,,HR,Senior HR Specialist,Senior_Associate,Part-time,21886.92,Las Vegas,36.1699,-115.1398,STR081,EMP006762,Scott Smith,Manager,True,1596,,Gen Z
EMP006712,Alexandra Holmes,46,Some College,2020-03-24,,HR,HR Assistant,Entry,Part-time,14592.47,Charlotte,35.2271,-80.8431,STR076,EMP006986,Michael Stevens,Manager,True,1743,,Gen X
EMP006713,Michael Santos,34,High School,2019-06-20,,HR,HR Associate,Associate,Seasonal,14602.72,Baltimore,39.2904,-76.6122,STR089,EMP007299,William Hall,Manager,True,2021,,Millennial
EMP006714,Janice Roberts,27,Bachelor's,2021-11-01,,HR,HR Associate,Associate,Full-time,37884.93,Dallas,32.7767,-96.797,STR125,EMP006822,Lauren Thompson,Executive,True,1156,,Millennial
EMP006715,Jason Khan,25,High School,2020-11-05,,HR,HR Assistant,Entry,Full-time,30570.29,Nashville,36.1627,-86.7816,STR149,EMP007274,Cory Hale,Executive,True,1517,,Gen Z
EMP006716,Steven Perez,34,Master's,2019-10-18,,HR,HR Assistant,Entry,Full-time,26151.07,Chicago,41.8781,-87.6298,STR072,EMP006865,Jared Smith,Senior Manager,True,1901,,Millennial
EMP006717,Derek Coleman,22,High School,2020-10-13,,HR,HR Assistant,Entry,Part-time,13736.04,Boston,42.3601,-71.0589,STR042,EMP007124,Shelly Horton,Senior Manager,True,1540,,Gen Z
EMP006718,Christine Sanders,34,High School,2020-07-17,,HR,HR Assistant,Entry,Full-time,26377.81,Denver,39.7392,-104.9903,STR055,EMP006762,Scott Smith,Manager,True,1628,,Millennial
EMP006719,Mary Johnson,27,Bachelor's,2021-08-29,,HR,HR Assistant,Entry,Full-time,24307.35,New York,40.7128,-74.006,STR098,EMP006986,Michael Stevens,Manager,True,1220,,Millennial
EMP006720,Michael Clay,31,Master's,2017-02-14,,HR,HR Associate,Associate,Full-time,31494.36,Houston,29.7604,-95.3698,STR128,EMP007299,William Hall,Manager,True,2877,,Millennial
EMP006721,Timothy White,36,High School,2016-04-30,2018-02-20,HR,HR Assistant,Entry,Full-time,29722.68,Charlotte,35.2271,-80.8431,STR059,EMP006822,Lauren Thompson,Executive,False,661,2018-02,Millennial
EMP006722,Jason Mathews,35,Some College,2018-10-21,,HR,HR Associate,Associate,Full-time,28906.33,San Jose,37.3382,-121.8863,STR092,EMP007274,Cory Hale,Executive,True,2263,,Millennial
EMP006723,Maria Parsons,37,PhD,2019-10-20,,HR,HR Assistant,Entry,Seasonal,12110.32,Austin,30.2672,-97.7431,STR107,EMP006865,Jared Smith,Senior Manager,True,1899,,Millennial
EMP006724,Patricia Hayes,36,Bachelor's,2017-07-15,,HR,HR Associate,Associate,Full-time,33132.03,Dallas,32.7767,-96.797,STR138,EMP007124,Shelly Horton,Senior Manager,True,2726,,Millennial
EMP006725,Jessica Robinson,33,High School,2020-08-05,2023-12-21,HR,HR Assistant,Entry,Part-time,16776.38,Houston,29.7604,-95.3698,STR104,EMP006762,Scott Smith,Manager,False,1233,2023-12,Millennial
EMP006726,Megan Stokes,34,Some College,2020-12-23,2024-09-08,HR,HR Assistant,Entry,Seasonal,9158.61,San Jose,37.3382,-121.8863,STR149,EMP006986,Michael Stevens,Manager,False,1355,2024-09,Millennial
EMP006727,John Harris,26,Some College,2020-07-03,,HR,HR Assistant,Entry,Full-time,25373.59,Jacksonville,30.3322,-81.6557,STR148,EMP007299,William Hall,Manager,True,1642,,Millennial
EMP006728,Eric Li,30,Some College,2019-01-31,,HR,HR Associate,Associate,Part-time,17445.85,Columbus,39.9612,-82.9988,STR018,EMP006822,Lauren Thompson,Executive,True,2161,,Millennial
EMP006729,Melissa Oneill,30,Bachelor's,2019-07-24,,HR,HR Assistant,Entry,Part-time,18969.26,Fort Worth,32.7555,-97.3308,STR135,EMP007274,Cory Hale,Executive,True,1987,,Millennial
EMP006730,Karen Ross,37,Some College,2019-07-15,,HR,HR Assistant,Entry,Full-time,30072.62,Detroit,42.3314,-83.0458,STR037,EMP006865,Jared Smith,Senior Manager,True,1996,,Millennial
EMP006731,Emily Gamble,49,Bachelor's,2021-04-11,,HR,HR Associate,Associate,Part-time,20109.36,Los Angeles,34.0522,-118.2437,STR066,EMP007124,Shelly Horton,Senior Manager,True,1360,,Gen X
EMP006732,Alex Lambert,45,Master's,2019-02-23,,HR,HR Assistant,Entry,Full-time,24236.03,San Jose,37.3382,-121.8863,STR009,EMP006762,Scott Smith,Manager,True,2138,,Gen X
EMP006733,Charles Poole,27,High School,2018-08-27,,HR,HR Assistant,Entry,Full-time,31334.55,Seattle,47.6062,-122.3321,STR047,EMP006986,Michael Stevens,Manager,True,2318,,Millennial
EMP006734,Amy Wong,25,High School,2021-08-29,2023-07-29,HR,HR Assistant,Entry,Seasonal,10178.39,Fort Worth,32.7555,-97.3308,STR131,EMP007299,William Hall,Manager,False,699,2023-07,Gen Z
EMP006735,Pamela Hubbard,28,Bachelor's,2016-01-16,,HR,HR Assistant,Entry,Full-time,23609.84,San Diego,32.7157,-117.1611,STR024,EMP006822,Lauren Thompson,Executive,True,3272,,Millennial
EMP006736,Jennifer Cummings,25,Bachelor's,2018-01-02,,HR,HR Assistant,Entry,Part-time,16578.99,Columbus,39.9612,-82.9988,STR022,EMP007274,Cory Hale,Executive,True,2555,,Gen Z
EMP006737,James Lopez,38,Some College,2021-09-13,,HR,HR Assistant,Entry,Full-time,31437.74,San Diego,32.7157,-117.1611,STR044,EMP006865,Jared Smith,Senior Manager,True,1205,,Millennial
EMP006738,Benjamin Hines,40,High School,2021-08-21,2024-12-19,HR,HR Associate,Associate,Seasonal,11218.39,Fort Worth,32.7555,-97.3308,STR093,EMP007124,Shelly Horton,Senior Manager,False,1216,2024-12,Millennial
EMP006739,Tonya Kemp,31,Bachelor's,2021-02-02,,HR,HR Assistant,Entry,Full-time,24381.25,Houston,29.7604,-95.3698,STR042,EMP006762,Scott Smith,Manager,True,1428,,Millennial
EMP006740,Corey Pacheco,54,Some College,2020-04-13,,HR,HR Assistant,Entry,Full-time,31384.48,Philadelphia,39.9526,-75.1652,STR145,EMP006986,Michael Stevens,Manager,True,1723,,Gen X
EMP006741,Pamela Hicks,21,Some College,2021-07-11,2022-07-01,HR,HR Assistant,Entry,Full-time,23710.86,Dallas,32.7767,-96.797,STR114,EMP007299,William Hall,Manager,False,355,2022-07,Gen Z
EMP006742,Megan Knight,52,Bachelor's,2019-12-13,,HR,HR Assistant,Entry,Full-time,23132.43,Louisville,38.2527,-85.7585,STR146,EMP006822,Lauren Thompson,Executive,True,1845,,Gen X
EMP006743,Caitlin Wilson,29,High School,2020-06-25,2020-09-28,HR,HR Assistant,Entry,Full-time,27701.87,Detroit,42.3314,-83.0458,STR121,EMP007274,Cory Hale,Executive,False,95,2020-09,Millennial
EMP006744,Michael Church,47,Bachelor's,2020-01-30,,HR,HR Assistant,Entry,Part-time,18371.06,Baltimore,39.2904,-76.6122,STR112,EMP006865,Jared Smith,Senior Manager,True,1797,,Gen X
EMP006745,Patricia Hall,24,Bachelor's,2019-07-23,2024-06-30,HR,HR Associate,Associate,Full-time,33725.32,San Diego,32.7157,-117.1611,STR073,EMP007124,Shelly Horton,Senior Manager,False,1804,2024-06,Gen Z
EMP006746,Omar Weeks,26,High School,2021-03-22,,HR,HR Assistant,Entry,Full-time,31945.64,Nashville,36.1627,-86.7816,STR091,EMP006762,Scott Smith,Manager,True,1380,,Millennial
EMP006747,Samantha Parker,27,Some College,2020-07-23,,HR,Senior HR Specialist,Senior_Associate,Full-time,45187.58,Chicago,41.8781,-87.6298,STR129,EMP006986,Michael Stevens,Manager,True,1622,,Millennial
EMP006748,Jared Carter,44,Bachelor's,2016-05-26,,HR,HR Associate,Associate,Full-time,28888.9,Charlotte,35.2271,-80.8431,STR109,EMP007299,William Hall,Manager,True,3141,,Gen X
EMP006749,Mitchell Garza,27,Bachelor's,2021-05-25,,HR,HR Assistant,Entry,Full-time,31928.32,Jacksonville,30.3322,-81.6557,STR008,EMP006822,Lauren Thompson,Executive,True,1316,,Millennial
EMP006750,Mary Compton,43,High School,2021-05-26,2021-09-06,HR,Senior HR Specialist,Senior_Associate,Part-time,24671.05,Denver,39.7392,-104.9903,STR135,EMP007274,Cory Hale,Executive,False,103,2021-09,Gen X
EMP006751,Ray Rosario,23,Some College,2019-12-16,,Finance,Finance Assistant,Entry,Full-time,24874.03,Fort Worth,32.7555,-97.3308,STR107,EMP006865,Jared Smith,Senior Manager,True,1842,,Gen Z
EMP006752,William Guzman,47,Bachelor's,2017-04-29,,Finance,Finance Assistant,Entry,Full-time,27578.79,Fort Worth,32.7555,-97.3308,STR027,EMP006762,Scott Smith,Manager,True,2803,,Gen X
EMP006753,Douglas Hampton,36,Bachelor's,2021-02-24,,Finance,Finance Assistant,Entry,Full-time,25043.08,San Jose,37.3382,-121.8863,STR149,EMP006822,Lauren Thompson,Executive,True,1406,,Millennial
EMP006754,Jennifer Johnson,46,High School,2018-07-23,,Finance,Finance Assistant,Entry,Full-time,22864.58,Columbus,39.9612,-82.9988,STR066,EMP006865,Jared Smith,Senior Manager,True,2353,,Gen X
EMP006755,Christopher Jensen,28,Bachelor's,2019-11-23,,Finance,Finance Associate,Associate,Full-time,28017.14,Seattle,47.6062,-122.3321,STR138,EMP006762,Scott Smith,Manager,True,1865,,Millennial
EMP006756,Jessica Smith,43,High School,2018-10-02,,Finance,Finance Associate,Associate,Part-time,20037.0,Las Vegas,36.1699,-115.1398,STR146,EMP006822,Lauren Thompson,Executive,True,2282,,Gen X
EMP006757,Lawrence Martin,37,Bachelor's,2019-04-15,,Finance,Finance Associate,Associate,Part-time,22825.42,Philadelphia,39.9526,-75.1652,STR128,EMP006865,Jared Smith,Senior Manager,True,2087,,Millennial
EMP006758,Mrs. Susan Newton MD,33,High School,2021-09-04,,Finance,Finance Assistant,Entry,Full-time,27723.15,Denver,39.7392,-104.9903,STR068,EMP006762,Scott Smith,Manager,True,1214,,Millennial
EMP006759,Robin Terry,23,High School,2019-04-05,,Finance,Senior Finance Specialist,Senior_Associate,Full-time,49988.11,Columbus,39.9612,-82.9988,STR106,EMP006822,Lauren Thompson,Executive,True,2097,,Gen Z
EMP006760,Melissa Short,23,Some College,2019-02-05,,Finance,Finance Assistant,Entry,Part-time,14921.08,Boston,42.3601,-71.0589,STR016,EMP006865,Jared Smith,Senior Manager,True,2156,,Gen Z
EMP006761,Nathaniel Rodriguez,21,High School,2021-11-24,2023-06-30,Finance,Finance Assistant,Entry,Part-time,14882.73,Dallas,32.7767,-96.797,STR006,EMP006762,Scott Smith,Manager,False,583,2023-06,Gen Z
EMP006762,Scott Smith,36,PhD,2021-09-11,2023-04-05,Finance,Finance Manager,Manager,Full-time,59792.48,Charlotte,35.2271,-80.8431,STR079,EMP006865,Jared Smith,Senior Manager,False,571,2023-04,Millennial
EMP006763,Tiffany Nelson,30,Some College,2021-08-24,,Finance,Finance Assistant,Entry,Full-time,23640.64,Boston,42.3601,-71.0589,STR071,EMP006822,Lauren Thompson,Executive,True,1225,,Millennial
EMP006764,Brian Ware,56,Some College,2021-10-23,,Finance,Finance Assistant,Entry,Part-time,14911.12,San Jose,37.3382,-121.8863,STR143,EMP006865,Jared Smith,Senior Manager,True,1165,,Gen X
EMP006765,Sharon Blake,27,Bachelor's,2019-10-11,2023-01-13,Finance,Finance Associate,Associate,Full-time,37514.08,San Jose,37.3382,-121.8863,STR005,EMP006762,Scott Smith,Manager,False,1190,2023-01,Millennial
EMP006766,Ashley Santos,25,Bachelor's,2021-06-05,,Finance,Finance Associate,Associate,Full-time,38869.08,Seattle,47.6062,-122.3321,STR038,EMP006822,Lauren Thompson,Executive,True,1305,,Gen Z
EMP006767,Raymond Mccall,41,Bachelor's,2015-11-21,,Finance,Finance Associate,Associate,Full-time,39701.05,Detroit,42.3314,-83.0458,STR075,EMP006822,Lauren Thompson,Executive,True,3328,,Gen X
EMP006768,Stephanie Valdez,38,PhD,2021-01-02,2021-09-09,Finance,Finance Assistant,Entry,Full-time,24322.9,Detroit,42.3314,-83.0458,STR074,EMP006865,Jared Smith,Senior Manager,False,250,2021-09,Millennial
EMP006769,Aaron Ayers,35,High School,2012-06-23,,Finance,Finance Associate,Associate,Full-time,38575.57,Boston,42.3601,-71.0589,STR029,EMP006762,Scott Smith,Manager,True,4574,,Millennial
EMP006770,Ashley Brown,30,High School,2021-09-17,,Finance,Finance Assistant,Entry,Full-time,25282.55,Louisville,38.2527,-85.7585,STR034,EMP006865,Jared Smith,Senior Manager,True,1201,,Millennial
EMP006771,Brittney Mccoy,34,High School,2015-06-02,2020-03-31,Finance,Finance Assistant,Entry,Full-time,23128.41,Nashville,36.1627,-86.7816,STR084,EMP006762,Scott Smith,Manager,False,1764,2020-03,Millennial
EMP006772,Shawn Harris,38,High School,2020-02-06,2022-07-19,Finance,Finance Associate,Associate,Part-time,23064.18,New York,40.7128,-74.006,STR083,EMP006822,Lauren Thompson,Executive,False,894,2022-07,Millennial
EMP006773,Kimberly Holmes,33,PhD,2020-08-17,,Finance,Finance Assistant,Entry,Contractor,31197.16,San Antonio,29.4241,-98.4936,STR034,EMP006865,Jared Smith,Senior Manager,True,1597,,Millennial
EMP006774,Tonya Jones,41,High School,2015-05-13,,Finance,Finance Assistant,Entry,Full-time,23647.31,Detroit,42.3314,-83.0458,STR007,EMP006762,Scott Smith,Manager,True,3520,,Gen X
EMP006775,Chris Martin,31,Bachelor's,2017-06-04,,Finance,Finance Associate,Associate,Full-time,33157.98,Nashville,36.1627,-86.7816,STR101,EMP006822,Lauren Thompson,Executive,True,2767,,Millennial
EMP006776,Krista Curtis,21,Some College,2021-06-13,,Finance,Finance Assistant,Entry,Full-time,24872.58,Jacksonville,30.3322,-81.6557,STR036,EMP006865,Jared Smith,Senior Manager,True,1297,,Gen Z
EMP006777,Sandra Kirby,34,High School,2018-06-17,,Finance,Senior Finance Specialist,Senior_Associate,Full-time,46051.92,Seattle,47.6062,-122.3321,STR090,EMP006762,Scott Smith,Manager,True,2389,,Millennial
EMP006778,Travis Guerrero,35,Bachelor's,2020-05-13,,Finance,Finance Assistant,Entry,Part-time,15920.5,Chicago,41.8781,-87.6298,STR077,EMP006822,Lauren Thompson,Executive,True,1693,,Millennial
EMP006779,Charles Romero,33,Some College,2021-09-27,,Finance,Finance Assistant,Entry,Full-time,31892.8,Charlotte,35.2271,-80.8431,STR033,EMP006865,Jared Smith,Senior Manager,True,1191,,Millennial
EMP006780,Gina Cunningham,25,Bachelor's,2020-06-06,,Finance,Finance Assistant,Entry,Part-time,13528.47,Columbus,39.9612,-82.9988,STR080,EMP006762,Scott Smith,Manager,True,1669,,Gen Z
EMP006781,Julie Hill,23,Some College,2021-03-14,,Finance,Finance Assistant,Entry,Full-time,25550.15,New York,40.7128,-74.006,STR127,EMP006822,Lauren Thompson,Executive,True,1388,,Gen Z
EMP006782,Joshua Henderson,38,Bachelor's,2021-07-28,,Finance,Senior Finance Specialist,Senior_Associate,Full-time,42228.5,Las Vegas,36.1699,-115.1398,STR120,EMP006865,Jared Smith,Senior Manager,True,1252,,Millennial
EMP006783,Ashley Greene,39,Bachelor's,2021-10-12,,Finance,Finance Supervisor,Supervisor,Full-time,51056.4,Charlotte,35.2271,-80.8431,STR113,EMP006762,Scott Smith,Manager,True,1176,,Millennial
EMP006784,Shannon Jackson,54,High School,2020-07-26,,Finance,Finance Associate,Associate,Part-time,19074.74,Louisville,38.2527,-85.7585,STR088,EMP006822,Lauren Thompson,Executive,True,1619,,Gen X
EMP006785,James Smith,41,Bachelor's,2021-05-13,,Finance,Finance Associate,Associate,Full-time,36750.88,Houston,29.7604,-95.3698,STR122,EMP006865,Jared Smith,Senior Manager,True,1328,,Gen X
EMP006786,Casey Smith,26,High School,2021-09-15,,Finance,Finance Assistant,Entry,Full-time,30747.47,Philadelphia,39.9526,-75.1652,STR050,EMP006762,Scott Smith,Manager,True,1203,,Millennial
EMP006787,Joy Reid,36,High School,2021-12-30,,Finance,Finance Assistant,Entry,Part-time,18832.32,Austin,30.2672,-97.7431,STR068,EMP006822,Lauren Thompson,Executive,True,1097,,Millennial
EMP006788,Wendy Fisher,21,High School,2021-10-30,,Finance,Finance Associate,Associate,Full-time,37661.12,Portland,45.5152,-122.6784,STR034,EMP006865,Jared Smith,Senior Manager,True,1158,,Gen Z
EMP006789,Sonya Ramirez,39,High School,2016-05-14,,Finance,Finance Assistant,Entry,Full-time,30505.8,Memphis,35.1495,-90.049,STR100,EMP006762,Scott Smith,Manager,True,3153,,Millennial
EMP006790,Robert James,29,Master's,2014-10-27,,Finance,Finance Associate,Associate,Seasonal,13842.62,San Jose,37.3382,-121.8863,STR067,EMP006822,Lauren Thompson,Executive,True,3718,,Millennial
EMP006791,Maria Cook,21,High School,2021-02-08,2024-11-23,Finance,Finance Assistant,Entry,Full-time,30258.88,Houston,29.7604,-95.3698,STR074,EMP006865,Jared Smith,Senior Manager,False,1384,2024-11,Gen Z
EMP006792,Samantha Washington,23,Master's,2021-01-04,2022-09-03,Finance,Finance Assistant,Entry,Part-time,15021.02,Seattle,47.6062,-122.3321,STR126,EMP006762,Scott Smith,Manager,False,607,2022-09,Gen Z
EMP006793,Christopher Fitzgerald,38,Bachelor's,2019-10-26,,Finance,Senior Finance Specialist,Senior_Associate,Full-time,40977.18,Columbus,39.9612,-82.9988,STR009,EMP006822,Lauren Thompson,Executive,True,1893,,Millennial
EMP006794,Matthew Barrett,42,High School,2018-03-12,,Finance,Finance Associate,Associate,Full-time,31802.96,Charlotte,35.2271,-80.8431,STR047,EMP006865,Jared Smith,Senior Manager,True,2486,,Gen X
EMP006795,Matthew Brooks,41,Bachelor's,2019-02-19,,Finance,Finance Assistant,Entry,Part-time,16004.32,Jacksonville,30.3322,-81.6557,STR140,EMP006762,Scott Smith,Manager,True,2142,,Gen X
EMP006796,Albert Davis,32,Master's,2021-11-12,,Finance,Finance Assistant,Entry,Contractor,27341.38,Memphis,35.1495,-90.049,STR095,EMP006822,Lauren Thompson,Executive,True,1145,,Millennial
EMP006797,Tina Ellis,38,Bachelor's,2018-10-14,,Finance,Finance Assistant,Entry,Full-time,31616.11,San Jose,37.3382,-121.8863,STR018,EMP006865,Jared Smith,Senior Manager,True,2270,,Millennial
EMP006798,Clayton Blankenship,39,High School,2016-10-02,,Finance,Finance Assistant,Entry,Full-time,25128.45,Dallas,32.7767,-96.797,STR097,EMP006762,Scott Smith,Manager,True,3012,,Millennial
