Employee_id,Full_Name,Age,Age_Group,Education_Level,Department,Job_Role,Job_Level,Employment_Type,Base_Salary_Annual,Manager_Id,Store_Id,Hire_Date,Exit_Date,Is_Active,Tenure_Days
EMP006629,Felicia Gordon,29,Millennial,Bachelor's,HR,HR Associate,Associate,Full-time,34670.44921875,EMP006822,STR139,2019-09-17,NULL,1,1932
EMP006630,Nancy Moreno,22,Gen Z,High School,HR,HR Assistant,Entry,Full-time,28995.279296875,EMP007274,STR114,2021-02-21,NULL,1,1409
EMP006631,Kimberly Kaufman,22,Gen Z,Some College,HR,HR Associate,Associate,Full-time,32944.2109375,EMP006865,STR063,2020-08-12,NULL,1,1602
EMP006632,Jeffrey Leon,37,Millennial,Bachelor's,HR,HR Assistant,Entry,Part-time,14030.3896484375,EMP007124,STR082,2018-06-24,2021-08-30,0,1163
EMP006633,Richard Smith,36,Millennial,High School,HR,HR Associate,Associate,Seasonal,14395.669921875,EMP006762,STR038,2020-10-21,NULL,1,1532
EMP006634,Jennifer Martinez,37,Millennial,Some College,HR,HR Assistant,Entry,Part-time,16348.0302734375,EMP006986,STR122,2017-12-15,2019-11-28,0,713
EMP006635,Carol Torres,36,Millennial,High School,HR,HR Associate,Associate,Seasonal,14269,EMP007299,STR102,2021-11-17,2024-08-02,0,989
EMP006636,Richard Golden,23,Gen Z,Master's,HR,HR Assistant,Entry,Full-time,25379.990234375,EMP006822,STR007,2019-11-30,NULL,1,1858
EMP006637,Angela Richards,23,Gen Z,High School,HR,HR Assistant,Entry,Full-time,31068.669921875,EMP007274,STR025,2021-07-05,2024-10-13,0,1196
EMP006638,Christopher White,28,Millennial,Master's,HR,Senior HR Specialist,Senior_Associate,Full-time,43810.55078125,EMP006865,STR054,2017-12-15,NULL,1,2573
EMP006639,Paul Ferguson,40,Millennial,Some College,HR,HR Supervisor,Supervisor,Full-time,43537.23828125,EMP007124,STR104,2020-10-24,NULL,1,1529
EMP006640,Robert Peck,31,Millennial,Some College,HR,HR Assistant,Entry,Full-time,26498.0390625,EMP006762,STR056,2020-10-15,NULL,1,1538
EMP006641,Peter Zhang,29,Millennial,Bachelor's,HR,HR Assistant,Entry,Seasonal,11825.419921875,EMP006986,STR040,2019-10-04,2020-12-13,0,436
EMP006642,Juan Lopez,25,Gen Z,High School,HR,HR Assistant,Entry,Full-time,29941.349609375,EMP007299,STR139,2021-12-22,NULL,1,1105
EMP006643,Shirley Lucas,39,Millennial,High School,HR,HR Associate,Associate,Full-time,33935.16015625,EMP006822,STR128,2018-12-27,NULL,1,2196
EMP006644,Tracy Mcguire,25,Gen Z,Some College,HR,HR Supervisor,Supervisor,Full-time,58105.4609375,EMP007274,STR145,2020-04-03,NULL,1,1733
EMP006645,Donald Roberts,33,Millennial,Master's,HR,HR Assistant,Entry,Full-time,24676.6796875,EMP006865,STR073,2020-06-29,NULL,1,1646
EMP006646,Linda French,45,Gen X,PhD,HR,HR Assistant,Entry,Full-time,26105.990234375,EMP007124,STR027,2020-08-23,NULL,1,1591
EMP006647,Mary Foster,34,Millennial,Some College,HR,HR Associate,Associate,Part-time,23269.900390625,EMP006762,STR024,2021-01-09,2023-03-06,0,786
EMP006648,Jill Taylor,30,Millennial,High School,HR,HR Assistant,Entry,Seasonal,12385.0302734375,EMP006986,STR006,2014-08-29,NULL,1,3777
EMP006649,Dennis Guerra,45,Gen X,Master's,HR,HR Assistant,Entry,Full-time,28857.130859375,EMP007299,STR004,2021-04-20,NULL,1,1351
EMP006650,Ryan Mccarty,22,Gen Z,Bachelor's,HR,HR Assistant,Entry,Part-time,18353.880859375,EMP006822,STR068,2020-07-02,NULL,1,1643
EMP006651,Cory Jones,28,Millennial,Master's,HR,HR Associate,Associate,Full-time,29065.279296875,EMP007274,STR113,2021-07-01,NULL,1,1279
EMP006652,Maria Smith,36,Millennial,High School,HR,HR Assistant,Entry,Full-time,30649.94921875,EMP006865,STR088,2021-07-19,NULL,1,1261
EMP006653,Benjamin Mclaughlin,23,Gen Z,Bachelor's,HR,HR Assistant,Entry,Part-time,15123.7197265625,EMP007124,STR073,2020-09-17,NULL,1,1566
EMP006654,Daniel Wood,21,Gen Z,High School,HR,HR Assistant,Entry,Full-time,23783.3203125,EMP006762,STR056,2021-12-30,NULL,1,1097
EMP006655,Manuel Taylor,39,Millennial,Some College,HR,HR Associate,Associate,Full-time,30872.439453125,EMP006986,STR059,2013-08-28,2021-01-17,0,2699
EMP006656,John Miller,31,Millennial,Master's,HR,HR Associate,Associate,Full-time,33015.62109375,EMP007299,STR062,2021-07-17,NULL,1,1263
EMP006657,Janet Smith,27,Millennial,High School,HR,HR Supervisor,Supervisor,Part-time,27912.869140625,EMP006822,STR081,2020-01-27,NULL,1,1800
EMP006658,Vincent Huynh,40,Millennial,High School,HR,HR Assistant,Entry,Seasonal,10082.26953125,EMP007274,STR150,2018-12-02,NULL,1,2221
EMP006659,John Johnson,29,Millennial,Bachelor's,HR,HR Assistant,Entry,Seasonal,9339.91015625,EMP006865,STR085,2018-11-23,NULL,1,2230
EMP006660,James Mclean,32,Millennial,Master's,HR,HR Associate,Associate,Part-time,18932.470703125,EMP007124,STR059,2021-10-05,NULL,1,1183
EMP006661,Sandra Brown,40,Millennial,High School,HR,HR Associate,Associate,Full-time,34867.41015625,EMP006762,STR081,2012-10-02,NULL,1,4473
EMP006662,Sheila Myers,26,Millennial,High School,HR,HR Assistant,Entry,Seasonal,10567.41015625,EMP006986,STR052,2021-10-25,2022-02-09,0,107
EMP006663,Joseph Ayers,31,Millennial,Bachelor's,HR,HR Associate,Associate,Part-time,19296.380859375,EMP007299,STR082,2020-07-27,NULL,1,1618
EMP006664,Kenneth Perez,39,Millennial,Bachelor's,HR,HR Assistant,Entry,Part-time,17678.7109375,EMP006822,STR094,2018-05-24,2020-09-05,0,835
EMP006665,Devon Davis,35,Millennial,Some College,HR,HR Assistant,Entry,Part-time,18561.060546875,EMP007274,STR125,2020-06-29,NULL,1,1646
EMP006666,Mary Mathews,36,Millennial,Bachelor's,HR,HR Assistant,Entry,Full-time,29567.890625,EMP006865,STR018,2016-12-08,NULL,1,2945
EMP006667,Christine Dillon,33,Millennial,Bachelor's,HR,HR Assistant,Entry,Full-time,25320.009765625,EMP007124,STR150,2018-04-21,NULL,1,2446
EMP006668,Jason Smith,25,Gen Z,High School,HR,HR Assistant,Entry,Full-time,29444.419921875,EMP006762,STR058,2020-09-24,NULL,1,1559
EMP006669,Lisa Campbell,21,Gen Z,High School,HR,HR Assistant,Entry,Full-time,23519.80078125,EMP006986,STR106,2021-05-06,NULL,1,1335
EMP006670,Jeffrey Taylor,21,Gen Z,Bachelor's,HR,HR Associate,Associate,Seasonal,11825.5302734375,EMP007299,STR136,2021-11-07,2023-12-31,0,784
EMP006671,Brett Bailey,33,Millennial,High School,HR,HR Associate,Associate,Full-time,32147.51953125,EMP006822,STR088,2021-04-21,NULL,1,1350
EMP006672,Donna Sexton,25,Gen Z,PhD,HR,HR Assistant,Entry,Part-time,18046.2109375,EMP007274,STR015,2019-10-22,2023-05-31,0,1317
EMP006673,Christopher Harrison,30,Millennial,Master's,HR,HR Associate,Associate,Full-time,30956.1796875,EMP006865,STR086,2020-06-14,NULL,1,1661
EMP006674,Kelly Woods,47,Gen X,High School,HR,HR Associate,Associate,Full-time,28759.0390625,EMP007124,STR046,2020-01-22,NULL,1,1805
EMP006675,Thomas Johnson,24,Gen Z,High School,HR,HR Manager,Manager,Full-time,58951.2890625,EMP000529,STR021,2019-06-15,NULL,1,2026
EMP006676,Christine King,31,Millennial,Some College,HR,HR Assistant,Entry,Full-time,30587.44921875,EMP006762,STR003,2021-05-05,NULL,1,1336
EMP006677,Marcus Williams,29,Millennial,Some College,HR,HR Associate,Associate,Full-time,35605.3984375,EMP006986,STR078,2019-12-25,NULL,1,1833
EMP006678,Jeffrey Jones,21,Gen Z,Bachelor's,HR,HR Assistant,Entry,Full-time,24532.009765625,EMP007299,STR150,2021-06-24,NULL,1,1286
EMP006679,Gerald Hunt,37,Millennial,High School,HR,HR Assistant,Entry,Part-time,16531.76953125,EMP006822,STR047,2020-03-02,NULL,1,1765
EMP006680,Zachary Huff,38,Millennial,Bachelor's,HR,HR Supervisor,Supervisor,Part-time,30897.859375,EMP007274,STR083,2021-07-14,NULL,1,1266
EMP006681,Luis Lopez V,24,Gen Z,Some College,HR,HR Assistant,Entry,Full-time,28554.359375,EMP006865,STR131,2019-11-27,NULL,1,1861
EMP006682,Stephen Mitchell,28,Millennial,Bachelor's,HR,HR Assistant,Entry,Full-time,24331.880859375,EMP007124,STR145,2022-01-01,NULL,1,1095
EMP006683,Eric Ingram,23,Gen Z,High School,HR,HR Assistant,Entry,Part-time,18386.419921875,EMP006762,STR113,2019-12-22,NULL,1,1836
EMP006684,Jon Robinson,30,Millennial,High School,HR,HR Associate,Associate,Part-time,19027.44921875,EMP006986,STR100,2020-12-22,NULL,1,1470
EMP006685,Richard Flynn,38,Millennial,Bachelor's,HR,HR Associate,Associate,Full-time,36329.578125,EMP007299,STR134,2016-06-12,NULL,1,3124
EMP006686,Jasmine Scott,36,Millennial,Bachelor's,HR,HR Associate,Associate,Seasonal,11277.400390625,EMP006822,STR075,2019-09-02,2020-06-09,0,281
EMP006687,Yolanda Martin,21,Gen Z,Some College,HR,Senior HR Specialist,Senior_Associate,Part-time,24353.91015625,EMP007274,STR137,2021-08-27,NULL,1,1222
EMP006688,Patricia Wood,32,Millennial,High School,HR,HR Associate,Associate,Full-time,32220.51953125,EMP006865,STR052,2021-06-23,NULL,1,1287
EMP006689,Ryan Taylor,36,Millennial,Bachelor's,HR,HR Assistant,Entry,Full-time,27434.83984375,EMP007124,STR133,2018-09-13,NULL,1,2301
EMP006690,Amanda Watts,37,Millennial,Master's,HR,HR Assistant,Entry,Part-time,13636.419921875,EMP006762,STR013,2020-03-21,NULL,1,1746
EMP006691,Jose Gross,35,Millennial,Bachelor's,HR,HR Associate,Associate,Full-time,37481.578125,EMP006986,STR125,2021-04-03,NULL,1,1368
EMP006692,Matthew Krause,33,Millennial,Bachelor's,HR,HR Associate,Associate,Seasonal,12245.349609375,EMP007299,STR037,2012-05-13,NULL,1,4615
EMP006693,Gerald Mason,35,Millennial,Bachelor's,HR,HR Associate,Associate,Full-time,36124.44921875,EMP006822,STR032,2017-06-10,NULL,1,2761
EMP006694,Stephen Olson,22,Gen Z,Bachelor's,HR,Senior HR Specialist,Senior_Associate,Full-time,47048.1796875,EMP007274,STR021,2020-11-27,NULL,1,1495
EMP006695,Carrie Myers,35,Millennial,Bachelor's,HR,HR Associate,Associate,Full-time,34742.51953125,EMP006865,STR128,2016-02-29,NULL,1,3228
EMP006696,Frank Lawrence,25,Gen Z,High School,HR,HR Assistant,Entry,Full-time,29408.830078125,EMP007124,STR114,2021-08-17,NULL,1,1232
EMP006697,Robert Perkins,22,Gen Z,Bachelor's,HR,HR Associate,Associate,Full-time,35942.3203125,EMP006762,STR061,2020-01-22,NULL,1,1805
EMP006698,Joseph Green,33,Millennial,Some College,HR,HR Assistant,Entry,Part-time,15333.1796875,EMP006986,STR094,2020-08-08,NULL,1,1606
EMP006699,Eric Mathis,44,Gen X,High School,HR,HR Associate,Associate,Full-time,37706.30078125,EMP007299,STR141,2018-06-26,NULL,1,2380
EMP006700,Nancy Carter,36,Millennial,Bachelor's,HR,HR Associate,Associate,Full-time,31536.419921875,EMP006822,STR023,2021-04-01,NULL,1,1370
EMP006701,Tyler Mills,29,Millennial,High School,HR,HR Associate,Associate,Full-time,34854.55859375,EMP007274,STR087,2016-12-01,NULL,1,2952
EMP006702,Jim Foster,50,Gen X,PhD,HR,HR Assistant,Entry,Full-time,29453.98046875,EMP006865,STR136,2012-01-04,NULL,1,4745
EMP006703,Joshua Hayes,44,Gen X,High School,HR,Senior HR Specialist,Senior_Associate,Full-time,40684.33984375,EMP007124,STR141,2019-10-26,2022-06-26,0,974
EMP006704,Savannah Johns,43,Gen X,Bachelor's,HR,HR Assistant,Entry,Full-time,25027.6796875,EMP006762,STR051,2018-12-10,NULL,1,2213
EMP006705,Jason Mcdonald,36,Millennial,High School,HR,HR Associate,Associate,Full-time,33512.1484375,EMP006986,STR020,2020-11-07,2022-11-15,0,738
EMP006706,Jasmine Hall,22,Gen Z,Some College,HR,HR Associate,Associate,Seasonal,15126.2197265625,EMP007299,STR128,2020-11-03,NULL,1,1519
EMP006707,Rhonda Oconnell,40,Millennial,Some College,HR,HR Associate,Associate,Part-time,23495.439453125,EMP006822,STR091,2017-12-01,2020-03-28,0,848
EMP006708,Matthew Khan,36,Millennial,Some College,HR,HR Associate,Associate,Full-time,34541,EMP007274,STR118,2021-11-06,NULL,1,1151
EMP006709,Jake Holmes,25,Gen Z,Some College,HR,HR Associate,Associate,Full-time,35937.58984375,EMP006865,STR134,2020-12-26,NULL,1,1466
EMP006710,Amanda Brown,47,Gen X,Bachelor's,HR,HR Assistant,Entry,Part-time,18619.640625,EMP007124,STR148,2021-01-26,2022-09-03,0,585
EMP006711,Tim Jackson,22,Gen Z,Some College,HR,Senior HR Specialist,Senior_Associate,Part-time,21886.919921875,EMP006762,STR081,2020-08-18,NULL,1,1596
EMP006712,Alexandra Holmes,46,Gen X,Some College,HR,HR Assistant,Entry,Part-time,14592.4697265625,EMP006986,STR076,2020-03-24,NULL,1,1743
EMP006713,Michael Santos,34,Millennial,High School,HR,HR Associate,Associate,Seasonal,14602.7197265625,EMP007299,STR089,2019-06-20,NULL,1,2021
EMP006714,Janice Roberts,27,Millennial,Bachelor's,HR,HR Associate,Associate,Full-time,37884.9296875,EMP006822,STR125,2021-11-01,NULL,1,1156
EMP006715,Jason Khan,25,Gen Z,High School,HR,HR Assistant,Entry,Full-time,30570.2890625,EMP007274,STR149,2020-11-05,NULL,1,1517
EMP006716,Steven Perez,34,Millennial,Master's,HR,HR Assistant,Entry,Full-time,26151.0703125,EMP006865,STR072,2019-10-18,NULL,1,1901
EMP006717,Derek Coleman,22,Gen Z,High School,HR,HR Assistant,Entry,Part-time,13736.0400390625,EMP007124,STR042,2020-10-13,NULL,1,1540
EMP006718,Christine Sanders,34,Millennial,High School,HR,HR Assistant,Entry,Full-time,26377.810546875,EMP006762,STR055,2020-07-17,NULL,1,1628
EMP006719,Mary Johnson,27,Millennial,Bachelor's,HR,HR Assistant,Entry,Full-time,24307.349609375,EMP006986,STR098,2021-08-29,NULL,1,1220
EMP006720,Michael Clay,31,Millennial,Master's,HR,HR Associate,Associate,Full-time,31494.359375,EMP007299,STR128,2017-02-14,NULL,1,2877
EMP006721,Timothy White,36,Millennial,High School,HR,HR Assistant,Entry,Full-time,29722.6796875,EMP006822,STR059,2016-04-30,2018-02-20,0,661
EMP006722,Jason Mathews,35,Millennial,Some College,HR,HR Associate,Associate,Full-time,28906.330078125,EMP007274,STR092,2018-10-21,NULL,1,2263
EMP006723,Maria Parsons,37,Millennial,PhD,HR,HR Assistant,Entry,Seasonal,12110.3203125,EMP006865,STR107,2019-10-20,NULL,1,1899
EMP006724,Patricia Hayes,36,Millennial,Bachelor's,HR,HR Associate,Associate,Full-time,33132.03125,EMP007124,STR138,2017-07-15,NULL,1,2726
EMP006725,Jessica Robinson,33,Millennial,High School,HR,HR Assistant,Entry,Part-time,16776.380859375,EMP006762,STR104,2020-08-05,2023-12-21,0,1233
EMP006726,Megan Stokes,34,Millennial,Some College,HR,HR Assistant,Entry,Seasonal,9158.6103515625,EMP006986,STR149,2020-12-23,2024-09-08,0,1355
EMP006727,John Harris,26,Millennial,Some College,HR,HR Assistant,Entry,Full-time,25373.58984375,EMP007299,STR148,2020-07-03,NULL,1,1642
EMP006728,Eric Li,30,Millennial,Some College,HR,HR Associate,Associate,Part-time,17445.849609375,EMP006822,STR018,2019-01-31,NULL,1,2161
EMP006729,Melissa Oneill,30,Millennial,Bachelor's,HR,HR Assistant,Entry,Part-time,18969.259765625,EMP007274,STR135,2019-07-24,NULL,1,1987
EMP006730,Karen Ross,37,Millennial,Some College,HR,HR Assistant,Entry,Full-time,30072.619140625,EMP006865,STR037,2019-07-15,NULL,1,1996
EMP006731,Emily Gamble,49,Gen X,Bachelor's,HR,HR Associate,Associate,Part-time,20109.359375,EMP007124,STR066,2021-04-11,NULL,1,1360
EMP006732,Alex Lambert,45,Gen X,Master's,HR,HR Assistant,Entry,Full-time,24236.029296875,EMP006762,STR009,2019-02-23,NULL,1,2138
EMP006733,Charles Poole,27,Millennial,High School,HR,HR Assistant,Entry,Full-time,31334.55078125,EMP006986,STR047,2018-08-27,NULL,1,2318
EMP006734,Amy Wong,25,Gen Z,High School,HR,HR Assistant,Entry,Seasonal,10178.3896484375,EMP007299,STR131,2021-08-29,2023-07-29,0,699
EMP006735,Pamela Hubbard,28,Millennial,Bachelor's,HR,HR Assistant,Entry,Full-time,23609.83984375,EMP006822,STR024,2016-01-16,NULL,1,3272
EMP006736,Jennifer Cummings,25,Gen Z,Bachelor's,HR,HR Assistant,Entry,Part-time,16578.990234375,EMP007274,STR022,2018-01-02,NULL,1,2555
EMP006737,James Lopez,38,Millennial,Some College,HR,HR Assistant,Entry,Full-time,31437.740234375,EMP006865,STR044,2021-09-13,NULL,1,1205
EMP006738,Benjamin Hines,40,Millennial,High School,HR,HR Associate,Associate,Seasonal,11218.3896484375,EMP007124,STR093,2021-08-21,2024-12-19,0,1216
EMP006739,Tonya Kemp,31,Millennial,Bachelor's,HR,HR Assistant,Entry,Full-time,24381.25,EMP006762,STR042,2021-02-02,NULL,1,1428
EMP006740,Corey Pacheco,54,Gen X,Some College,HR,HR Assistant,Entry,Full-time,31384.48046875,EMP006986,STR145,2020-04-13,NULL,1,1723
EMP006741,Pamela Hicks,21,Gen Z,Some College,HR,HR Assistant,Entry,Full-time,23710.859375,EMP007299,STR114,2021-07-11,2022-07-01,0,355
EMP006742,Megan Knight,52,Gen X,Bachelor's,HR,HR Assistant,Entry,Full-time,23132.4296875,EMP006822,STR146,2019-12-13,NULL,1,1845
EMP006743,Caitlin Wilson,29,Millennial,High School,HR,HR Assistant,Entry,Full-time,27701.869140625,EMP007274,STR121,2020-06-25,2020-09-28,0,95
EMP006744,Michael Church,47,Gen X,Bachelor's,HR,HR Assistant,Entry,Part-time,18371.060546875,EMP006865,STR112,2020-01-30,NULL,1,1797
EMP006745,Patricia Hall,24,Gen Z,Bachelor's,HR,HR Associate,Associate,Full-time,33725.3203125,EMP007124,STR073,2019-07-23,2024-06-30,0,1804
EMP006746,Omar Weeks,26,Millennial,High School,HR,HR Assistant,Entry,Full-time,31945.640625,EMP006762,STR091,2021-03-22,NULL,1,1380
EMP006747,Samantha Parker,27,Millennial,Some College,HR,Senior HR Specialist,Senior_Associate,Full-time,45187.578125,EMP006986,STR129,2020-07-23,NULL,1,1622
EMP006748,Jared Carter,44,Gen X,Bachelor's,HR,HR Associate,Associate,Full-time,28888.900390625,EMP007299,STR109,2016-05-26,NULL,1,3141
EMP006749,Mitchell Garza,27,Millennial,Bachelor's,HR,HR Assistant,Entry,Full-time,31928.3203125,EMP006822,STR008,2021-05-25,NULL,1,1316
EMP006750,Mary Compton,43,Gen X,High School,HR,Senior HR Specialist,Senior_Associate,Part-time,24671.05078125,EMP007274,STR135,2021-05-26,2021-09-06,0,103
EMP006751,Ray Rosario,23,Gen Z,Some College,Finance,Finance Assistant,Entry,Full-time,24874.029296875,EMP006865,STR107,2019-12-16,NULL,1,1842
EMP006752,William Guzman,47,Gen X,Bachelor's,Finance,Finance Assistant,Entry,Full-time,27578.7890625,EMP006762,STR027,2017-04-29,NULL,1,2803
EMP006753,Douglas Hampton,36,Millennial,Bachelor's,Finance,Finance Assistant,Entry,Full-time,25043.080078125,EMP006822,STR149,2021-02-24,NULL,1,1406
EMP006754,Jennifer Johnson,46,Gen X,High School,Finance,Finance Assistant,Entry,Full-time,22864.580078125,EMP006865,STR066,2018-07-23,NULL,1,2353
EMP006755,Christopher Jensen,28,Millennial,Bachelor's,Finance,Finance Associate,Associate,Full-time,28017.140625,EMP006762,STR138,2019-11-23,NULL,1,1865
EMP006756,Jessica Smith,43,Gen X,High School,Finance,Finance Associate,Associate,Part-time,20037,EMP006822,STR146,2018-10-02,NULL,1,2282
EMP006757,Lawrence Martin,37,Millennial,Bachelor's,Finance,Finance Associate,Associate,Part-time,22825.419921875,EMP006865,STR128,2019-04-15,NULL,1,2087
EMP006758,Mrs. Susan Newton MD,33,Millennial,High School,Finance,Finance Assistant,Entry,Full-time,27723.150390625,EMP006762,STR068,2021-09-04,NULL,1,1214
EMP006759,Robin Terry,23,Gen Z,High School,Finance,Senior Finance Specialist,Senior_Associate,Full-time,49988.109375,EMP006822,STR106,2019-04-05,NULL,1,2097
EMP006760,Melissa Short,23,Gen Z,Some College,Finance,Finance Assistant,Entry,Part-time,14921.080078125,EMP006865,STR016,2019-02-05,NULL,1,2156
EMP006761,Nathaniel Rodriguez,21,Gen Z,High School,Finance,Finance Assistant,Entry,Part-time,14882.73046875,EMP006762,STR006,2021-11-24,2023-06-30,0,583
EMP006762,Scott Smith,36,Millennial,PhD,Finance,Finance Manager,Manager,Full-time,59792.48046875,EMP006865,STR079,2021-09-11,2023-04-05,0,571
EMP006763,Tiffany Nelson,30,Millennial,Some College,Finance,Finance Assistant,Entry,Full-time,23640.640625,EMP006822,STR071,2021-08-24,NULL,1,1225
EMP006764,Brian Ware,56,Gen X,Some College,Finance,Finance Assistant,Entry,Part-time,14911.1201171875,EMP006865,STR143,2021-10-23,NULL,1,1165
EMP006765,Sharon Blake,27,Millennial,Bachelor's,Finance,Finance Associate,Associate,Full-time,37514.078125,EMP006762,STR005,2019-10-11,2023-01-13,0,1190
EMP006766,Ashley Santos,25,Gen Z,Bachelor's,Finance,Finance Associate,Associate,Full-time,38869.078125,EMP006822,STR038,2021-06-05,NULL,1,1305
EMP006767,Raymond Mccall,41,Gen X,Bachelor's,Finance,Finance Associate,Associate,Full-time,39701.05078125,EMP006822,STR075,2015-11-21,NULL,1,3328
EMP006768,Stephanie Valdez,38,Millennial,PhD,Finance,Finance Assistant,Entry,Full-time,24322.900390625,EMP006865,STR074,2021-01-02,2021-09-09,0,250
EMP006769,Aaron Ayers,35,Millennial,High School,Finance,Finance Associate,Associate,Full-time,38575.5703125,EMP006762,STR029,2012-06-23,NULL,1,4574
EMP006770,Ashley Brown,30,Millennial,High School,Finance,Finance Assistant,Entry,Full-time,25282.55078125,EMP006865,STR034,2021-09-17,NULL,1,1201
EMP006771,Brittney Mccoy,34,Millennial,High School,Finance,Finance Assistant,Entry,Full-time,23128.41015625,EMP006762,STR084,2015-06-02,2020-03-31,0,1764
EMP006772,Shawn Harris,38,Millennial,High School,Finance,Finance Associate,Associate,Part-time,23064.1796875,EMP006822,STR083,2020-02-06,2022-07-19,0,894
EMP006773,Kimberly Holmes,33,Millennial,PhD,Finance,Finance Assistant,Entry,Contractor,31197.16015625,EMP006865,STR034,2020-08-17,NULL,1,1597
EMP006774,Tonya Jones,41,Gen X,High School,Finance,Finance Assistant,Entry,Full-time,23647.310546875,EMP006762,STR007,2015-05-13,NULL,1,3520
EMP006775,Chris Martin,31,Millennial,Bachelor's,Finance,Finance Associate,Associate,Full-time,33157.98046875,EMP006822,STR101,2017-06-04,NULL,1,2767
EMP006776,Krista Curtis,21,Gen Z,Some College,Finance,Finance Assistant,Entry,Full-time,24872.580078125,EMP006865,STR036,2021-06-13,NULL,1,1297
EMP006777,Sandra Kirby,34,Millennial,High School,Finance,Senior Finance Specialist,Senior_Associate,Full-time,46051.921875,EMP006762,STR090,2018-06-17,NULL,1,2389
EMP006778,Travis Guerrero,35,Millennial,Bachelor's,Finance,Finance Assistant,Entry,Part-time,15920.5,EMP006822,STR077,2020-05-13,NULL,1,1693
